$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX	VEHS(50)	VEHDELAY(50)	STOPDELAY(50)	LOS(50)	LOSVAL(50)
1	3600-7200	59-605: Leakes Rd@51.1-270: Leakes Rd@23.7	605	270	578	546	0	13	2	0.23	0.23		0.24	0.13	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	0.02	0.00	LOS_A	1
1	3600-7200	59-605: Leakes Rd@51.1-442@13.5	605	442	9	9	0	0	0	0.12	0.12				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	59			1077	1010	1	27	5	0.19	0.15	0.05	0.15	0.14	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	34	1.29	0.00	LOS_A	1
1	3600-7200	60-604: Leakes Rd@15.0-398: Taylors Rd@53.4	604	398	37	37	0	0	0	0.41	0.41				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	60-604: Leakes Rd@15.0-402: Leakes Rd@43.0	604	402	392	378	0	12	2	0.05	0.05		0.07	0.02	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	60-604: Leakes Rd@15.0-2146@76.1	604	2146	20	20	0	0	0	0.35	0.35				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	60-938: Leakes Rd@26.5-398: Taylors Rd@53.4	938	398	160	141	0	2	0	0.53	0.49		0.65		0.00	0.00		0.00		LOS_A	1	0.00	0.00	17	0.86	0.00	LOS_A	1
1	3600-7200	60-938: Leakes Rd@26.5-402: Leakes Rd@43.0	938	402	8	7	0	1	0	4.32	4.29		4.58		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	60-938: Leakes Rd@26.5-2146@76.1	938	2146	44	39	1	3	1	0.37	0.29	1.49	0.66	1.48	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	60-938: Leakes Rd@26.5-27139: Leakes Rd@68.2	938	27139	175	165	0	8	2	0.08	0.06		0.22	0.90	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	60-2149@32.7-398: Taylors Rd@53.4	2149	398	28	28	0	0	0	0.07	0.07				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	60-2149@32.7-402: Leakes Rd@43.0	2149	402	101	101	0	0	0	2.40	2.40				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	60-2149@32.7-27139: Leakes Rd@68.2	2149	27139	26	26	0	0	0	2.26	2.26				0.00	0.00				LOS_A	1	0.01	13.60	0			LOS_A	
1	3600-7200	60-271394: Taylors Rd@21.3-402: Leakes Rd@43.0	271394	402	86	69	0	0	0	2.22	1.49				0.00	0.00				LOS_A	1	0.00	0.00	17	5.19	0.00	LOS_A	1
1	3600-7200	60-271394: Taylors Rd@21.3-2146@76.1	271394	2146	16	16	0	0	0	0.07	0.07				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	60-271394: Taylors Rd@21.3-27139: Leakes Rd@68.2	271394	27139	16	16	0	0	0	0.19	0.19				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	60			1109	1043	1	26	5	0.62	0.55	1.49	0.40	0.66	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	13.60	34	3.03	0.00	LOS_A	1
1	3600-7200	61-539: Leakes Rd@105.5-438: Leakes Rd@41.9	539	438	51	45	1	3	2	0.15	0.15	0.17	0.16	0.12	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	61-863: Leakes Rd@80.4-265@25.1	863	265	168	163	0	4	1	2.87	2.85		3.45	4.30	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	61-863: Leakes Rd@80.4-435: Leakes Rd@21.2	863	435	402	370	1	12	2	1.60	1.37	0.00	0.05	0.00	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	17	7.93	0.00	LOS_A	1
1	3600-7200	61-2344: Leakes Rd@40.2-265@25.1	2344	265	180	168	0	10	2	0.16	0.16		0.20	0.28	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	61-2344: Leakes Rd@40.2-438: Leakes Rd@41.9	2344	438	595	558	0	18	2	0.29	0.27		0.45	0.29	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	0.75	0.00	LOS_A	1
1	3600-7200	61-2345@108.7-435: Leakes Rd@21.2	2345	435	194	189	0	5	0	0.30	0.30		0.26		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	61			1590	1493	2	52	9	0.87	0.81	0.09	0.51	0.63	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	34	4.34	0.00	LOS_A	1
1	3600-7200	62-267: Ian Cowie Way@65.6-264: Leakes Rd@17.3	267	264	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	62-267: Ian Cowie Way@65.6-434: Leakes Rd@22.8	267	434	2	2	0	0	0	0.07	0.07				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	62-538: Leakes Rd@89.6-264: Leakes Rd@17.3	538	264	129	95	0	2	0	0.16	0.20		0.04		0.00	0.00		0.00		LOS_A	1	0.00	0.00	32	0.05	0.00	LOS_A	1
1	3600-7200	62-538: Leakes Rd@89.6-268: Ian Cowie Way@17.3	538	268	4	4	0	0	0	0.04	0.04				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	62-864: Leakes Rd@39.3-268: Ian Cowie Way@17.3	864	268	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	62-864: Leakes Rd@39.3-434: Leakes Rd@22.8	864	434	181	144	0	4	1	0.37	0.38		1.29	0.14	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	32	0.25	0.00	LOS_A	1
1	3600-7200	62			316	245	0	6	1	0.28	0.30		0.87	0.14	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	64	0.15	0.00	LOS_A	1
1	3600-7200	63-374: Westcott Pde@100.7-263: Leakes Rd@9.1	374	263	69	68	0	0	1	0.04	0.04			0.12	0.00	0.00			0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	63-374: Westcott Pde@100.7-372: Leakes Rd@14.9	374	372	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	63-542: Leakes Rd@34.5-372: Leakes Rd@14.9	542	372	102	68	0	2	0	0.02	0.02		0.02		0.00	0.00		0.00		LOS_A	1	0.00	0.00	32	0.01	0.00	LOS_A	1
1	3600-7200	63-542: Leakes Rd@34.5-375: Westcott Pde@26.6	542	375	27	27	0	0	0	0.07	0.07				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	63-543: Leakes Rd@6.7-263: Leakes Rd@9.1	543	263	112	76	0	4	0	0.17	0.19		0.13		0.00	0.00		0.00		LOS_A	1	0.00	0.00	32	0.13	0.00	LOS_A	1
1	3600-7200	63-543: Leakes Rd@6.7-375: Westcott Pde@26.6	543	375	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	63			310	239	0	6	1	0.08	0.09		0.09	0.12	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	64	0.07	0.00	LOS_A	1
1	3600-7200	66-622: Neales Rd W@46.2-34: Neales Rd W@22.7	622	34	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	66-622: Neales Rd W@46.2-232: Hopkins Rd@9.0	622	232	109	104	0	2	1	0.45	0.37		2.31	2.37	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	2	2.03	0.00	LOS_A	1
1	3600-7200	66-622: Neales Rd W@46.2-910: Melton Hwy@30.7	622	910	3	3	0	0	0	0.33	0.33				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66-897: Hopkins Rd@13.5-35: Neales Rd W@48.6	897	35	64	62	0	0	0	1.10	1.07				0.00	0.00				LOS_A	1	0.00	0.00	2	1.97	0.00	LOS_A	1
1	3600-7200	66-897: Hopkins Rd@13.5-910: Melton Hwy@30.7	897	910	130	105	0	9	3	1.70	0.05		0.00	0.13	0.04	0.00		0.00	0.00	LOS_A	1	0.00	0.00	13	16.52	0.43	LOS_C	3
1	3600-7200	66-908: Melton Hwy@56.5-34: Neales Rd W@22.7	908	34	1	1	0	0	0	3.11	3.11				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66-908: Melton Hwy@56.5-35: Neales Rd W@48.6	908	35	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	66-908: Melton Hwy@56.5-232: Hopkins Rd@9.0	908	232	321	294	1	10	2	0.51	0.39	0.24	0.24	0.00	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	14	3.27	0.00	LOS_A	1
1	3600-7200	66-2206: Neales Rd W@67.0-35: Neales Rd W@48.6	2206	35	14	14	0	0	0	1.41	1.41				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66-2206: Neales Rd W@67.0-232: Hopkins Rd@9.0	2206	232	106	100	1	5	0	3.57	3.44	6.79	5.59		0.00	0.00	0.00	0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66-2206: Neales Rd W@67.0-910: Melton Hwy@30.7	2206	910	1	1	0	0	0	0.22	0.22				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66-271701@14.9-34: Neales Rd W@22.7	271701	34	82	62	0	16	4	0.83	0.57		1.60	1.74	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66			831	746	2	42	10	1.17	0.84	3.51	1.44	0.97	0.01	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	31	8.66	0.18	LOS_A	1
1	3600-7200	67-230: Hopkins Rd@80.5-37@39.6	230	37	232	222	2	6	2	0.47	0.46	1.45	0.41	0.34	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	67-230: Hopkins Rd@80.5-426: Hopkins Rd@27.0	230	426	303	276	0	11	1	1.53	0.89		0.42	0.13	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	15	14.31	0.08	LOS_B	2
1	3600-7200	67-427: Hopkins Rd@65.2-231: Hopkins Rd@8.0	427	231	210	165	0	25	7	0.32	0.15		0.89	0.67	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	13	1.22	0.00	LOS_A	1
1	3600-7200	67-946@14.4-231: Hopkins Rd@8.0	946	231	66	64	0	0	0	0.24	0.24				0.00	0.00				LOS_A	1	0.00	0.00	2	0.36	0.00	LOS_A	1
1	3600-7200	67-946@14.4-426: Hopkins Rd@27.0	946	426	171	164	0	7	0	0.27	0.27		0.32		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	67			982	891	2	49	10	0.71	0.48	1.45	0.65	0.55	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	30	7.71	0.04	LOS_A	1
1	3600-7200	68-252: Hopkins Rd@35.3-55: Hopkins Rd@43.4	252	55	345	306	0	30	3	0.60	0.62		0.48	0.66	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	6	0.05	0.00	LOS_A	1
1	3600-7200	68-252: Hopkins Rd@35.3-66: Meskos Rd@23.0	252	66	76	64	1	3	1	4.26	4.03	4.73	3.98	5.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	7	6.36	0.00	LOS_A	1
1	3600-7200	68-252: Hopkins Rd@35.3-82: Sheahan Rd@25.9	252	82	57	46	0	10	1	3.78	3.46		5.08	5.29	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68-2153: Sheahan Rd@17.6-12: Hopkins Rd@3.8	2153	12	12	7	1	3	1	5.62	4.59	7.56	6.63	7.92	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68-2153: Sheahan Rd@17.6-55: Hopkins Rd@43.4	2153	55	5	3	0	1	1	2.31	1.57		2.95	3.91	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68-2153: Sheahan Rd@17.6-66: Meskos Rd@23.0	2153	66	0	0	0	0	0											LOS_A		0.01	39.85	0			LOS_A	
1	3600-7200	68-2157: Hopkins Rd@4.7-12: Hopkins Rd@3.8	2157	12	498	458	0	28	6	0.69	0.72		0.38	0.55	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	6	0.31	0.00	LOS_A	1
1	3600-7200	68-2157: Hopkins Rd@4.7-66: Meskos Rd@23.0	2157	66	29	27	0	2	0	3.00	2.81		5.48		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68-2157: Hopkins Rd@4.7-82: Sheahan Rd@25.9	2157	82	24	23	0	1	0	4.18	4.13		5.32		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68-2195: Meskos Rd@18.4-12: Hopkins Rd@3.8	2195	12	37	26	0	4	0	1.65	0.62		2.78		0.00	0.00		0.00		LOS_A	1	0.00	0.00	7	4.83	0.00	LOS_A	1
1	3600-7200	68-2195: Meskos Rd@18.4-55: Hopkins Rd@43.4	2195	55	5	5	0	0	0	1.97	1.97				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68-2195: Meskos Rd@18.4-82: Sheahan Rd@25.9	2195	82	1	1	0	0	0	0.02	0.02				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68			1089	966	2	82	13	1.31	1.21	6.15	1.68	2.11	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	39.85	26	3.09	0.00	LOS_A	1
1	3600-7200	69-290: Caroline Springs Blvd@7.8-60: Caroline Springs Blvd@15.2	290	60	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69-290: Caroline Springs Blvd@7.8-291: Caroline Springs Blvd@13.3	290	291	350	305	0	25	3	0.32	0.24		0.23	0.17	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	1.93	0.00	LOS_A	1
1	3600-7200	69-290: Caroline Springs Blvd@7.8-293: Chisholm Dr@13.5	290	293	5	4	0	1	0	0.47	0.49		0.41		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	69-290: Caroline Springs Blvd@7.8-431: Springlake Ave@15.6	290	431	6	6	0	0	0	0.82	0.82				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	69-292: Caroline Springs Blvd@170.8-60: Caroline Springs Blvd@15.2	292	60	541	507	0	15	2	0.93	0.47		0.60	0.27	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	17	15.17	0.00	LOS_C	3
1	3600-7200	69-292: Caroline Springs Blvd@170.8-291: Caroline Springs Blvd@13.3	292	291	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69-292: Caroline Springs Blvd@170.8-293: Chisholm Dr@13.5	292	293	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69-292: Caroline Springs Blvd@170.8-431: Springlake Ave@15.6	292	431	7	7	0	0	0	0.12	0.12				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	69-294: Chisholm Dr@69.6-60: Caroline Springs Blvd@15.2	294	60	27	27	0	0	0	0.22	0.22				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	69-294: Chisholm Dr@69.6-291: Caroline Springs Blvd@13.3	294	291	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69-294: Chisholm Dr@69.6-293: Chisholm Dr@13.5	294	293	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69-294: Chisholm Dr@69.6-431: Springlake Ave@15.6	294	431	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69-430: Springlake Ave@96.9-60: Caroline Springs Blvd@15.2	430	60	41	40	0	1	0	0.46	0.46		0.28		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	69-430: Springlake Ave@96.9-291: Caroline Springs Blvd@13.3	430	291	16	16	0	0	0	0.09	0.09				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	69-430: Springlake Ave@96.9-293: Chisholm Dr@13.5	430	293	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69-430: Springlake Ave@96.9-431: Springlake Ave@15.6	430	431	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69			993	912	0	42	5	0.66	0.38		0.37	0.21	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	34	8.55	0.00	LOS_A	1
1	3600-7200	70-352: Eucumbene Dr@292.9-111: Christies Rd@15.7	352	111	1	0	0	1	0	0.88			0.88		0.00			0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	70-647: Christies Rd@8.4-111: Christies Rd@15.7	647	111	647	597	2	27	4	1.47	1.51	0.22	1.13	1.57	0.06	0.07	0.00	0.00	0.00	LOS_A	1	0.00	0.00	17	0.94	0.00	LOS_A	1
1	3600-7200	70-647: Christies Rd@8.4-353: Eucumbene Dr@18.0	647	353	36	36	0	0	0	1.98	1.98				0.01	0.01				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	70-647: Christies Rd@8.4-1920@12.9	647	1920	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	70-891: Christies Rd@8.7-287: Christies Rd@20.9	891	287	229	189	0	22	1	0.30	0.28		0.50	0.84	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	0.20	0.00	LOS_A	1
1	3600-7200	70-891: Christies Rd@8.7-353: Eucumbene Dr@18.0	891	353	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	70-891: Christies Rd@8.7-1920@12.9	891	1920	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	70-1919@25.6-287: Christies Rd@20.9	1919	287	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	70			913	822	2	50	5	1.20	1.24	0.22	0.85	1.42	0.05	0.05	0.00	0.00	0.00	LOS_A	1	0.00	0.00	34	0.57	0.00	LOS_A	1
1	3600-7200	71-111: Christies Rd@84.9-129@9.8	111	129	436	419	2	14	1	0.13	0.13	0.14	0.17	0.80	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	71-111: Christies Rd@84.9-282: Christies Rd@12.4	111	282	212	178	0	14	3	0.20	0.16		0.78	0.09	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	0.16	0.00	LOS_A	1
1	3600-7200	71-274: Christies Rd@5.8-112: Christies Rd@6.8	274	112	229	189	0	22	1	1.18	1.34		0.37	1.30	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	0.44	0.00	LOS_A	1
1	3600-7200	71-274: Christies Rd@5.8-129@9.8	274	129	49	22	0	22	5	3.50	2.31		4.55	4.13	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	71			926	808	2	72	10	0.58	0.48	0.14	1.69	2.30	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	34	0.30	0.00	LOS_A	1
1	3600-7200	72-279: Christies Rd@96.9-280: Christies Rd@44.5	279	280	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	72-279: Christies Rd@96.9-394: Christies Rd@15.7	279	394	126	93	0	13	3	0.75	0.76		0.76	0.52	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	0.69	0.00	LOS_A	1
1	3600-7200	72-279: Christies Rd@96.9-626: Palm Springs Rd@75.1	279	626	86	85	0	1	0	1.10	1.09		1.23		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	72-393: Christies Rd@348.6-280: Christies Rd@44.5	393	280	172	123	0	29	3	0.57	0.62		0.40	0.47	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	0.47	0.00	LOS_A	1
1	3600-7200	72-393: Christies Rd@348.6-394: Christies Rd@15.7	393	394	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	72-393: Christies Rd@348.6-626: Palm Springs Rd@75.1	393	626	24	24	0	0	0	0.66	0.66				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	72-625: Palm Springs Rd@88.9-280: Christies Rd@44.5	625	280	47	34	0	10	3	0.40	0.39		0.40	0.40	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	72-625: Palm Springs Rd@88.9-394: Christies Rd@15.7	625	394	7	5	0	2	0	0.86	0.68		1.29		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	72-625: Palm Springs Rd@88.9-626: Palm Springs Rd@75.1	625	626	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	72-1914@136.2-280: Christies Rd@44.5	1914	280	59	54	0	5	0	1.17	1.17		1.24		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	72-1914@136.2-394: Christies Rd@15.7	1914	394	80	48	0	21	11	0.47	0.38		0.62	0.60	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	72-1914@136.2-626: Palm Springs Rd@75.1	1914	626	66	55	0	5	6	0.99	0.86		1.88	1.40	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	72			667	521	0	86	26	0.75	0.77		0.67	0.74	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	34	0.58	0.00	LOS_A	1
1	3600-7200	73-350: Delma Rd@97.2-464: Ballarat Rd  Western Hwy@8.8	350	464	2	0	0	2	0	0.02			0.02		0.00			0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	73-663: Ballarat Rd  Western Hwy@46.8-351: Delma Rd@11.2	663	351	9	9	0	0	0	2.39	2.39				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	73-663: Ballarat Rd  Western Hwy@46.8-464: Ballarat Rd  Western Hwy@8.8	663	464	310	265	2	39	4	0.15	0.12	0.33	0.35	0.54	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	73			321	274	2	41	4	0.22	0.19	0.33	0.33	0.54	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	76-911@130.2-404: Hopkins Rd@29.7	911	404	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	76-911@130.2-408: Hopkins Rd@16.0	911	408	86	86	0	0	0	0.11	0.11				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	76-913: Hopkins Rd@4.0-408: Hopkins Rd@16.0	913	408	465	422	0	31	6	0.34	0.33		0.45	0.15	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	6	0.18	0.00	LOS_A	1
1	3600-7200	76-913: Hopkins Rd@4.0-912@27.4	913	912	11	10	0	1	0	5.44	5.37		6.15		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	76-948: Hopkins Rd@33.1-404: Hopkins Rd@29.7	948	404	321	281	0	30	4	0.07	0.06		0.17	0.15	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	6	0.00	0.00	LOS_A	1
1	3600-7200	76-948: Hopkins Rd@33.1-912@27.4	948	912	34	33	0	1	0	1.34	1.33		1.45		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	76			917	832	0	63	10	0.32	0.32		0.42	0.15	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	12	0.09	0.00	LOS_A	1
1	3600-7200	77-208: Western Fwy@25.5-84: Western Fwy@15.9	208	84	1600	1517	6	53	24	0.72	0.71	0.28	0.87	0.71	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	77-208: Western Fwy@25.5-180@16.3	208	180	131	129	0	2	0	2.90	2.86		5.69		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	77			1731	1646	6	55	24	0.88	0.88	0.28	1.05	0.71	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	78-84: Western Fwy@896.6-203: Western Fwy@19.3	84	203	1599	1516	6	53	24	0.14	0.14	0.20	0.14	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	78-529@72.8-203: Western Fwy@19.3	529	203	612	566	0	37	7	3.97	3.99		3.48	5.33	0.09	0.07		0.28	0.47	LOS_A	1	0.00	0.00	2	1.14	0.00	LOS_A	1
1	3600-7200	78			2211	2082	6	90	31	1.20	1.19	0.20	1.51	1.23	0.02	0.02	0.00	0.12	0.11	LOS_A	1	0.00	0.00	2	1.14	0.00	LOS_A	1
1	3600-7200	79-184: Western Fwy@928.7-205: Western Fwy@68.7	184	205	770	673	0	69	28	0.09	0.09		0.09	0.20	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	79-333@86.1-205: Western Fwy@68.7	333	205	147	134	0	10	3	0.48	0.41		1.00	1.77	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	79			917	807	0	79	31	0.15	0.14		0.21	0.36	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	80-424: Western Fwy@14.2-184: Western Fwy@85.3	424	184	770	673	0	69	28	0.32	0.30		0.14	1.05	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	80-424: Western Fwy@14.2-337@9.9	424	337	275	239	0	31	3	0.29	0.26		0.52	0.09	0.04	0.04		0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	3600-7200	80			1045	912	0	100	31	0.31	0.29		0.26	0.95	0.02	0.02		0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	3600-7200	81-532: Western Hwy@54.1-334: Western Hwy@32.3	532	334	2127	1998	6	90	31	0.15	0.15	0.07	0.19	0.07	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.20	0.00	LOS_A	1
