$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX	VEHS(50)	VEHDELAY(50)	STOPDELAY(50)	LOS(50)	LOSVAL(50)
1	3600-7200	60-271394: Taylors Rd@21.3-402: Leakes Rd@43.0	271394	402	210	179	0	10	4	2.11	1.74		3.08	3.40	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	5.07	0.00	LOS_A	1
1	3600-7200	60-271394: Taylors Rd@21.3-2146@76.1	271394	2146	37	37	0	0	0	0.05	0.05				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	60-271394: Taylors Rd@21.3-27139: Leakes Rd@68.2	271394	27139	54	54	0	0	0	0.49	0.49				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	60			1897	1782	5	47	29	0.73	0.68	1.35	0.99	1.01	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	10.65	34	2.99	0.00	LOS_A	1
1	3600-7200	61-539: Leakes Rd@105.5-438: Leakes Rd@41.9	539	438	312	297	1	11	3	0.21	0.22	0.16	0.16	0.10	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	61-863: Leakes Rd@80.4-265@25.1	863	265	175	170	0	3	2	2.91	2.88		3.86	3.89	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	61-863: Leakes Rd@80.4-435: Leakes Rd@21.2	863	435	643	588	0	24	14	1.33	1.16		1.25	0.26	0.02	0.02		0.00	0.00	LOS_A	1	0.00	0.00	17	7.88	0.00	LOS_A	1
1	3600-7200	61-2344: Leakes Rd@40.2-265@25.1	2344	265	274	246	0	16	12	0.20	0.20		0.32	0.21	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	61-2344: Leakes Rd@40.2-438: Leakes Rd@41.9	2344	438	904	841	3	25	18	0.47	0.47	0.39	0.38	0.31	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	17	0.75	0.00	LOS_A	1
1	3600-7200	61-2345@108.7-435: Leakes Rd@21.2	2345	435	664	647	1	12	4	0.27	0.27	0.15	0.34	0.23	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	61			2972	2789	5	91	53	0.70	0.66	0.30	0.68	0.39	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	34	4.32	0.00	LOS_A	1
1	3600-7200	62-267: Ian Cowie Way@65.6-264: Leakes Rd@17.3	267	264	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	62-267: Ian Cowie Way@65.6-434: Leakes Rd@22.8	267	434	5	5	0	0	0	0.08	0.08				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	62-538: Leakes Rd@89.6-264: Leakes Rd@17.3	538	264	179	144	0	3	0	0.12	0.13		0.07		0.00	0.00		0.00		LOS_A	1	0.00	0.00	32	0.05	0.00	LOS_A	1
1	3600-7200	62-538: Leakes Rd@89.6-268: Ian Cowie Way@17.3	538	268	3	3	0	0	0	0.03	0.03				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	62-864: Leakes Rd@39.3-268: Ian Cowie Way@17.3	864	268	1	1	0	0	0	3.05	3.05				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	62-864: Leakes Rd@39.3-434: Leakes Rd@22.8	864	434	247	199	0	8	8	0.24	0.25		0.27	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	32	0.22	0.00	LOS_A	1
1	3600-7200	62			435	352	0	11	8	0.19	0.20		0.21	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	64	0.13	0.00	LOS_A	1
1	3600-7200	63-374: Westcott Pde@100.7-263: Leakes Rd@9.1	374	263	30	30	0	0	0	0.03	0.03				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	63-374: Westcott Pde@100.7-372: Leakes Rd@14.9	374	372	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	63-542: Leakes Rd@34.5-372: Leakes Rd@14.9	542	372	153	118	0	3	0	0.03	0.03		0.03		0.00	0.00		0.00		LOS_A	1	0.00	0.00	32	0.02	0.00	LOS_A	1
1	3600-7200	63-542: Leakes Rd@34.5-375: Westcott Pde@26.6	542	375	26	26	0	0	0	0.08	0.08				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	63-543: Leakes Rd@6.7-263: Leakes Rd@9.1	543	263	218	170	0	8	8	0.10	0.10		0.31	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	32	0.10	0.00	LOS_A	1
1	3600-7200	63-543: Leakes Rd@6.7-375: Westcott Pde@26.6	543	375	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	63			427	344	0	11	8	0.07	0.07		0.23	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	64	0.06	0.00	LOS_A	1
1	3600-7200	66-622: Neales Rd W@46.2-34: Neales Rd W@22.7	622	34	66	66	0	0	0	1.11	1.11				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66-622: Neales Rd W@46.2-232: Hopkins Rd@9.0	622	232	261	237	2	11	9	0.74	0.59	2.22	2.19	2.09	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	2.13	0.00	LOS_A	1
1	3600-7200	66-622: Neales Rd W@46.2-910: Melton Hwy@30.7	622	910	8	8	0	0	0	0.53	0.53				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66-897: Hopkins Rd@13.5-35: Neales Rd W@48.6	897	35	246	230	0	13	1	1.47	1.26		2.26	1.92	0.11	0.00		0.00	0.00	LOS_A	1	0.00	0.00	2	19.89	13.43	LOS_C	3
1	3600-7200	66-897: Hopkins Rd@13.5-910: Melton Hwy@30.7	897	910	380	354	0	10	3	1.44	0.81		0.28	0.18	0.14	0.08		0.00	0.00	LOS_A	1	0.00	0.00	13	19.95	1.93	LOS_C	3
1	3600-7200	66-908: Melton Hwy@56.5-34: Neales Rd W@22.7	908	34	4	4	0	0	0	3.37	3.37				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66-908: Melton Hwy@56.5-35: Neales Rd W@48.6	908	35	5	5	0	0	0	2.26	2.26				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66-908: Melton Hwy@56.5-232: Hopkins Rd@9.0	908	232	268	236	1	9	8	0.76	0.63	0.02	0.33	0.44	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	14	3.35	0.00	LOS_A	1
1	3600-7200	66-2206: Neales Rd W@67.0-35: Neales Rd W@48.6	2206	35	14	13	0	1	0	0.98	0.98		1.10		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66-2206: Neales Rd W@67.0-232: Hopkins Rd@9.0	2206	232	51	49	0	0	2	3.26	3.16			5.65	0.00	0.00			0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66-2206: Neales Rd W@67.0-910: Melton Hwy@30.7	2206	910	11	11	0	0	0	0.92	0.92				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66-271701@14.9-34: Neales Rd W@22.7	271701	34	308	287	1	14	6	2.77	2.49	1.82	2.28	17.51	1.21	1.04	0.00	0.00	12.73	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	66			1622	1500	4	58	29	1.51	1.24	1.57	1.59	4.87	0.28	0.22	0.00	0.00	2.63	LOS_A	1	0.00	0.00	31	11.30	1.67	LOS_B	2
1	3600-7200	67-230: Hopkins Rd@80.5-37@39.6	230	37	165	143	1	11	10	0.44	0.45	0.25	0.37	0.37	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	67-230: Hopkins Rd@80.5-426: Hopkins Rd@27.0	230	426	414	379	2	9	9	1.90	1.38	0.56	1.75	2.39	0.01	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	15	14.82	0.14	LOS_B	2
1	3600-7200	67-427: Hopkins Rd@65.2-231: Hopkins Rd@8.0	427	231	817	760	1	34	9	0.51	0.45	0.51	1.43	1.15	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	13	1.24	0.00	LOS_A	1
1	3600-7200	67-946@14.4-231: Hopkins Rd@8.0	946	231	118	112	0	3	1	0.31	0.30		0.43	0.61	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	2	0.29	0.00	LOS_A	1
1	3600-7200	67-946@14.4-426: Hopkins Rd@27.0	946	426	99	86	0	9	4	0.33	0.33		0.25	0.48	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	67			1613	1480	4	66	33	0.84	0.67	0.47	1.09	1.15	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	30	7.97	0.07	LOS_A	1
1	3600-7200	68-252: Hopkins Rd@35.3-55: Hopkins Rd@43.4	252	55	558	522	0	19	11	0.76	0.79		0.55	0.26	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	6	0.02	0.00	LOS_A	1
1	3600-7200	68-252: Hopkins Rd@35.3-66: Meskos Rd@23.0	252	66	75	61	1	6	0	4.56	4.30	5.25	5.04		0.05	0.07	0.00	0.00		LOS_A	1	0.00	0.00	7	6.32	0.00	LOS_A	1
1	3600-7200	68-252: Hopkins Rd@35.3-82: Sheahan Rd@25.9	252	82	32	23	0	5	4	4.23	3.97		4.92	4.87	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68-2153: Sheahan Rd@17.6-12: Hopkins Rd@3.8	2153	12	51	47	0	1	3	5.56	5.39		6.84	7.75	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68-2153: Sheahan Rd@17.6-55: Hopkins Rd@43.4	2153	55	40	36	0	1	3	3.29	3.15		5.30	4.23	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68-2153: Sheahan Rd@17.6-66: Meskos Rd@23.0	2153	66	3	3	0	0	0	2.70	2.70				0.00	0.00				LOS_A	1	0.08	34.84	0			LOS_A	
1	3600-7200	68-2157: Hopkins Rd@4.7-12: Hopkins Rd@3.8	2157	12	568	491	2	41	28	0.56	0.55	0.77	0.56	0.66	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	6	0.35	0.00	LOS_A	1
1	3600-7200	68-2157: Hopkins Rd@4.7-66: Meskos Rd@23.0	2157	66	12	10	0	1	1	3.02	2.47		5.48	6.07	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68-2157: Hopkins Rd@4.7-82: Sheahan Rd@25.9	2157	82	5	5	0	0	0	4.25	4.25				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68-2195: Meskos Rd@18.4-12: Hopkins Rd@3.8	2195	12	85	72	0	2	4	1.22	0.71		3.08	3.28	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	7	4.79	0.00	LOS_A	1
1	3600-7200	68-2195: Meskos Rd@18.4-55: Hopkins Rd@43.4	2195	55	32	32	0	0	0	2.42	2.42				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68-2195: Meskos Rd@18.4-82: Sheahan Rd@25.9	2195	82	1	1	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	68			1462	1303	3	76	54	1.29	1.22	2.27	1.47	1.77	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.01	34.84	26	3.08	0.00	LOS_A	1
1	3600-7200	69-290: Caroline Springs Blvd@7.8-60: Caroline Springs Blvd@15.2	290	60	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69-290: Caroline Springs Blvd@7.8-291: Caroline Springs Blvd@13.3	290	291	718	647	0	35	19	0.39	0.35		0.39	0.27	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	1.85	0.00	LOS_A	1
1	3600-7200	69-290: Caroline Springs Blvd@7.8-293: Chisholm Dr@13.5	290	293	62	55	0	5	2	0.53	0.51		0.43	1.31	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	69-290: Caroline Springs Blvd@7.8-431: Springlake Ave@15.6	290	431	36	34	0	2	0	1.81	1.72		3.36		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	69-292: Caroline Springs Blvd@170.8-60: Caroline Springs Blvd@15.2	292	60	425	362	0	28	18	2.63	1.94		1.16	7.02	1.34	1.30		0.00	5.61	LOS_A	1	0.00	0.00	17	15.11	0.00	LOS_C	3
1	3600-7200	69-292: Caroline Springs Blvd@170.8-291: Caroline Springs Blvd@13.3	292	291	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69-292: Caroline Springs Blvd@170.8-293: Chisholm Dr@13.5	292	293	7	7	0	0	0	0.74	0.74				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	69-292: Caroline Springs Blvd@170.8-431: Springlake Ave@15.6	292	431	19	19	0	0	0	0.63	0.63				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	69-294: Chisholm Dr@69.6-60: Caroline Springs Blvd@15.2	294	60	14	13	0	1	0	0.12	0.12		0.13		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	69-294: Chisholm Dr@69.6-291: Caroline Springs Blvd@13.3	294	291	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69-294: Chisholm Dr@69.6-293: Chisholm Dr@13.5	294	293	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69-294: Chisholm Dr@69.6-431: Springlake Ave@15.6	294	431	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69-430: Springlake Ave@96.9-60: Caroline Springs Blvd@15.2	430	60	21	18	0	3	0	0.39	0.42		0.27		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	69-430: Springlake Ave@96.9-291: Caroline Springs Blvd@13.3	430	291	20	20	0	0	0	0.23	0.23				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	69-430: Springlake Ave@96.9-293: Chisholm Dr@13.5	430	293	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69-430: Springlake Ave@96.9-431: Springlake Ave@15.6	430	431	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	69			1322	1175	0	74	39	1.16	0.89		0.76	3.44	0.43	0.40		0.00	2.59	LOS_A	1	0.00	0.00	34	8.48	0.00	LOS_A	1
1	3600-7200	70-352: Eucumbene Dr@292.9-111: Christies Rd@15.7	352	111	6	6	0	0	0	0.12	0.12				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	70-647: Christies Rd@8.4-111: Christies Rd@15.7	647	111	492	398	1	47	29	1.20	1.23	0.53	1.29	0.79	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	17	0.98	0.00	LOS_A	1
1	3600-7200	70-647: Christies Rd@8.4-353: Eucumbene Dr@18.0	647	353	2	2	0	0	0	1.54	1.54				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	70-647: Christies Rd@8.4-1920@12.9	647	1920	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	70-891: Christies Rd@8.7-287: Christies Rd@20.9	891	287	452	390	0	30	15	3.69	3.80		3.94	2.44	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	17	1.78	0.00	LOS_A	1
1	3600-7200	70-891: Christies Rd@8.7-353: Eucumbene Dr@18.0	891	353	62	60	0	2	0	8.78	8.80		8.42		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	70-891: Christies Rd@8.7-1920@12.9	891	1920	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	70-1919@25.6-287: Christies Rd@20.9	1919	287	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	70			1014	856	1	79	44	2.76	2.92	0.53	2.48	1.35	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	34	1.38	0.00	LOS_A	1
1	3600-7200	71-111: Christies Rd@84.9-129@9.8	111	129	354	314	1	26	13	0.09	0.08	0.43	0.11	0.12	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	71-111: Christies Rd@84.9-282: Christies Rd@12.4	111	282	144	90	0	21	16	0.15	0.10		0.22	0.26	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	0.20	0.00	LOS_A	1
1	3600-7200	71-274: Christies Rd@5.8-112: Christies Rd@6.8	274	112	514	450	0	32	15	7.91	8.33		6.92	3.22	0.04	0.05		0.00	0.00	LOS_A	1	0.53	98.69	17	2.97	0.00	LOS_A	1
1	3600-7200	71-274: Christies Rd@5.8-129@9.8	274	129	238	153	4	54	27	5.23	4.97	5.94	5.66	5.75	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.18	31.31	0			LOS_A	
1	3600-7200	71			1250	1007	5	133	71	4.29	4.51	4.83	4.02	2.95	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.24	98.69	34	1.59	0.00	LOS_A	1
1	3600-7200	72-279: Christies Rd@96.9-280: Christies Rd@44.5	279	280	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	72-279: Christies Rd@96.9-394: Christies Rd@15.7	279	394	85	34	0	20	14	5.78	6.49		4.81	5.95	1.08	1.54		0.66	0.59	LOS_A	1	0.00	0.00	17	5.37	1.05	LOS_A	1
1	3600-7200	72-279: Christies Rd@96.9-626: Palm Springs Rd@75.1	279	626	59	56	0	1	2	26.51	26.73		23.30	21.69	7.98	8.34		2.44	0.80	LOS_D	4	0.00	0.00	0			LOS_A	
1	3600-7200	72-393: Christies Rd@348.6-280: Christies Rd@44.5	393	280	183	75	2	64	25	34.97	36.32	27.78	40.45	27.66	3.27	3.95	0.96	3.67	1.27	LOS_D	4	1.34	65.34	17	19.98	1.98	LOS_C	3
1	3600-7200	72-393: Christies Rd@348.6-394: Christies Rd@15.7	393	394	0	0	0	0	0											LOS_A		1.34	65.34	0			LOS_A	
1	3600-7200	72-393: Christies Rd@348.6-626: Palm Springs Rd@75.1	393	626	1	1	0	0	0	32.72	32.72				4.70	4.70				LOS_D	4	1.34	65.34	0			LOS_A	
1	3600-7200	72-625: Palm Springs Rd@88.9-280: Christies Rd@44.5	625	280	287	266	2	8	11	28.67	28.34	38.80	30.60	33.50	3.10	3.23	0.87	1.36	1.45	LOS_D	4	5.93	75.14	0			LOS_A	
1	3600-7200	72-625: Palm Springs Rd@88.9-394: Christies Rd@15.7	625	394	29	28	0	1	0	31.65	29.99		78.07		4.37	4.36		4.65		LOS_D	4	5.93	75.14	0			LOS_A	
1	3600-7200	72-625: Palm Springs Rd@88.9-626: Palm Springs Rd@75.1	625	626	0	0	0	0	0											LOS_A		5.93	75.14	0			LOS_A	
1	3600-7200	72-1914@136.2-280: Christies Rd@44.5	1914	280	282	262	0	14	6	57.21	57.97		39.45	65.78	9.20	9.36		4.40	13.12	LOS_F	6	34.36	368.26	0			LOS_A	
1	3600-7200	72-1914@136.2-394: Christies Rd@15.7	1914	394	46	22	0	24	0	34.76	31.98		37.32		4.60	4.90		4.33		LOS_D	4	34.36	368.26	0			LOS_A	
1	3600-7200	72-1914@136.2-626: Palm Springs Rd@75.1	1914	626	48	45	0	2	1	43.17	45.70		6.81	1.90	9.10	9.71		0.00	0.00	LOS_E	5	34.36	368.26	0			LOS_A	
1	3600-7200	72			1020	789	4	134	59	36.70	39.03	33.29	33.53	26.83	5.32	6.08	0.92	3.22	2.31	LOS_E	5	10.41	368.26	34	12.67	1.51	LOS_B	2
1	3600-7200	73-350: Delma Rd@97.2-464: Ballarat Rd  Western Hwy@8.8	350	464	28	28	0	0	0	0.06	0.06				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	73-663: Ballarat Rd  Western Hwy@46.8-351: Delma Rd@11.2	663	351	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	3600-7200	73-663: Ballarat Rd  Western Hwy@46.8-464: Ballarat Rd  Western Hwy@8.8	663	464	1035	968	2	40	25	0.35	0.32	1.73	0.71	0.77	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	73			1063	996	2	40	25	0.34	0.32	1.73	0.71	0.77	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	76-911@130.2-404: Hopkins Rd@29.7	911	404	48	48	0	0	0	0.41	0.41				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	76-911@130.2-408: Hopkins Rd@16.0	911	408	71	71	0	0	0	0.46	0.46				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	76-913: Hopkins Rd@4.0-408: Hopkins Rd@16.0	913	408	514	435	2	42	29	0.58	0.64	0.13	0.18	0.31	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	6	0.91	0.00	LOS_A	1
1	3600-7200	76-913: Hopkins Rd@4.0-912@27.4	913	912	27	22	0	3	2	5.55	5.25		6.64	7.23	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	76-948: Hopkins Rd@33.1-404: Hopkins Rd@29.7	948	404	372	333	0	19	14	0.46	0.47		0.25	0.46	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	6	1.04	0.00	LOS_A	1
1	3600-7200	76-948: Hopkins Rd@33.1-912@27.4	948	912	258	257	0	1	0	1.74	1.73		2.33		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	76			1290	1166	2	65	45	0.87	0.90	0.13	0.53	0.67	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	12	0.97	0.00	LOS_A	1
1	3600-7200	77-208: Western Fwy@25.5-84: Western Fwy@15.9	208	84	1244	1088	28	82	46	0.80	0.84	0.39	0.66	0.34	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.06	43.55	0			LOS_A	
1	3600-7200	77-208: Western Fwy@25.5-180@16.3	208	180	174	165	2	3	4	3.30	3.08	11.83	5.77	6.33	0.01	0.00	0.76	0.00	0.00	LOS_A	1	0.06	43.55	0			LOS_A	
1	3600-7200	77			1418	1253	30	85	50	1.11	1.14	1.15	0.84	0.82	0.00	0.00	0.05	0.00	0.00	LOS_A	1	0.06	43.55	0			LOS_A	
1	3600-7200	78-84: Western Fwy@896.6-203: Western Fwy@19.3	84	203	1244	1088	28	82	46	0.13	0.14	0.13	0.10	0.07	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	78-529@72.8-203: Western Fwy@19.3	529	203	490	422	3	39	24	3.56	3.44	3.73	4.23	4.67	0.11	0.09	0.00	0.16	0.26	LOS_A	1	0.00	0.00	2	2.05	0.00	LOS_A	1
1	3600-7200	78			1734	1510	31	121	70	1.10	1.06	0.48	1.43	1.65	0.03	0.03	0.00	0.05	0.09	LOS_A	1	0.00	0.00	2	2.05	0.00	LOS_A	1
1	3600-7200	79-184: Western Fwy@928.7-205: Western Fwy@68.7	184	205	1494	1407	5	55	27	0.41	0.39	0.80	0.53	0.95	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	79-333@86.1-205: Western Fwy@68.7	333	205	268	260	0	5	3	0.70	0.69		1.02	1.22	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	79			1762	1667	5	60	30	0.45	0.44	0.80	0.57	0.98	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	80-424: Western Fwy@14.2-184: Western Fwy@85.3	424	184	1494	1407	5	55	27	0.74	0.70	1.78	0.92	2.44	0.03	0.01	0.00	0.00	0.96	LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	80-424: Western Fwy@14.2-337@9.9	424	337	731	663	4	47	15	1.19	1.16	3.59	1.28	1.02	0.11	0.13	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	5.70	0.00	LOS_A	1
1	3600-7200	80			2225	2070	9	102	42	0.89	0.85	2.59	1.09	1.93	0.06	0.05	0.00	0.00	0.62	LOS_A	1	0.00	0.00	2	5.70	0.00	LOS_A	1
1	3600-7200	81-532: Western Hwy@54.1-334: Western Hwy@32.3	532	334	1711	1487	31	121	70	0.08	0.08	0.04	0.06	0.03	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	3600-7200	81-532: Western Hwy@54.1-481@40.2	532	481	23	23	0	0	0	4.56	4.56				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	81			1734	1510	31	121	70	0.14	0.15	0.04	0.06	0.03	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	3600-7200	82-334: Western Hwy@655.0-72: Western Hwy@13.2	334	72	1711	1487	31	121	70	0.09	0.10	0.02	0.05	0.06	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	3600-7200	82-482@267.1-72: Western Hwy@13.2	482	72	10	10	0	0	0	0.04	0.04				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	3600-7200	82			1721	1497	31	121	70	0.09	0.10	0.02	0.05	0.06	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	3600-7200	83-313: Western Hwy@40.0-103: Western Hwy@23.6	313	103	1249	1053	30	105	59	0.59	0.59	0.25	0.63	0.75	0.01	0.01	0.00	0.00	0.00	LOS_A	1	1.23	101.85	2	0.25	0.00	LOS_A	1
1	3600-7200	83-313: Western Hwy@40.0-174@14.4	313	174	472	444	1	16	11	4.67	4.32	98.01	7.08	6.82	0.17	0.00	81.12	0.00	0.00	LOS_A	1	1.23	101.85	0			LOS_A	
1	3600-7200	83			1721	1497	31	121	70	1.71	1.70	3.41	1.48	1.70	0.05	0.00	2.62	0.00	0.00	LOS_A	1	1.23	101.85	2	0.25	0.00	LOS_A	1
1	3600-7200	84-161@132.7-99: Western Hwy@9.8	161	99	449	416	0	19	14	0.14	0.14		0.12	0.04	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
